country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Cyprus,CYP,6/01/2021,3901,,,,,0.45,,,,Pfizer/BioNTech,Europe
Cyprus,CYP,7/01/2021,,,,,534,,,,610,Pfizer/BioNTech,Europe
Cyprus,CYP,8/01/2021,,,,,534,,,,610,Pfizer/BioNTech,Europe
Cyprus,CYP,9/01/2021,,,,,534,,,,610,Pfizer/BioNTech,Europe
Cyprus,CYP,10/01/2021,6035,,,,534,0.69,,,610,Pfizer/BioNTech,Europe
Cyprus,CYP,11/01/2021,,,,,594,,,,678,Pfizer/BioNTech,Europe
Cyprus,CYP,12/01/2021,,,,,635,,,,725,Pfizer/BioNTech,Europe
Cyprus,CYP,13/01/2021,,,,,664,,,,758,Pfizer/BioNTech,Europe
Cyprus,CYP,14/01/2021,,,,,708,,,,808,Pfizer/BioNTech,Europe
Cyprus,CYP,15/01/2021,10226,,,,751,1.17,,,857,Pfizer/BioNTech,Europe
Cyprus,CYP,16/01/2021,,,,,821,,,,937,Pfizer/BioNTech,Europe
Cyprus,CYP,17/01/2021,,,,,891,,,,1017,Pfizer/BioNTech,Europe
Cyprus,CYP,18/01/2021,,,,,917,,,,1047,Pfizer/BioNTech,Europe
Cyprus,CYP,19/01/2021,,,,,943,,,,1077,Pfizer/BioNTech,Europe
Cyprus,CYP,20/01/2021,,,,,969,,,,1106,Pfizer/BioNTech,Europe
Cyprus,CYP,21/01/2021,,,,,996,,,,1137,Pfizer/BioNTech,Europe
Cyprus,CYP,22/01/2021,17379,15322,2057,,1022,1.98,1.75,0.23,1167,Pfizer/BioNTech,Europe
Czechia,CZE,27/12/2020,1246,1246,,,,0.01,0.01,,,Moderna,Europe
Czechia,CZE,28/12/2020,3475,3475,,2229,2229,0.03,0.03,,208,Moderna,Europe
Czechia,CZE,29/12/2020,6843,6843,,3368,2798,0.06,0.06,,261,Moderna,Europe
Czechia,CZE,30/12/2020,10274,10274,,3431,3009,0.1,0.1,,281,Moderna,Europe
Czechia,CZE,31/12/2020,11575,11575,,1301,2582,0.11,0.11,,241,Moderna,Europe
Czechia,CZE,1/01/2021,11839,11839,,264,2119,0.11,0.11,,198,Moderna,Europe
Czechia,CZE,2/01/2021,13078,13078,,1239,1972,0.12,0.12,,184,Moderna,Europe
Czechia,CZE,3/01/2021,13967,13967,,889,1817,0.13,0.13,,170,Moderna,Europe
Czechia,CZE,4/01/2021,17397,17397,,3430,1989,0.16,0.16,,186,Moderna,Europe
Czechia,CZE,5/01/2021,21699,21699,,4302,2122,0.2,0.2,,198,Moderna,Europe
Czechia,CZE,6/01/2021,27303,27303,,5604,2433,0.25,0.25,,227,Moderna,Europe
Czechia,CZE,7/01/2021,34978,34978,,7675,3343,0.33,0.33,,312,Moderna,Europe
Czechia,CZE,8/01/2021,44802,44802,,9824,4709,0.42,0.42,,440,Moderna,Europe
Czechia,CZE,9/01/2021,46739,46739,,1937,4809,0.44,0.44,,449,Moderna,Europe
Czechia,CZE,10/01/2021,48427,48427,,1688,4923,0.45,0.45,,460,Moderna,Europe
Czechia,CZE,11/01/2021,57896,57896,,9469,5786,0.54,0.54,,540,Moderna,Europe
Czechia,CZE,12/01/2021,70797,70797,,12901,7014,0.66,0.66,,655,Moderna,Europe
Czechia,CZE,13/01/2021,84022,84022,,13225,8103,0.78,0.78,,757,Moderna,Europe
Czechia,CZE,14/01/2021,98565,98565,,14543,9084,0.92,0.92,,848,Moderna,Europe
Czechia,CZE,15/01/2021,111756,111756,,13191,9565,1.04,1.04,,893,Moderna,Europe
Czechia,CZE,16/01/2021,115004,115004,,3248,9752,1.07,1.07,,911,Moderna,Europe
Czechia,CZE,17/01/2021,118035,118035,,3031,9944,1.1,1.1,,929,Moderna,Europe
Czechia,CZE,18/01/2021,131398,131398,,13363,10500,1.23,1.23,,980,Moderna,Europe
Czechia,CZE,19/01/2021,145765,145765,,14367,10710,1.36,1.36,,1000,Moderna,Europe
Czechia,CZE,20/01/2021,160005,160005,,14240,10855,1.49,1.49,,1014,Moderna,Europe
Czechia,CZE,21/01/2021,175614,175614,,15609,11007,1.64,1.64,,1028,Moderna,Europe
Czechia,CZE,22/01/2021,189046,189046,,13432,11041,1.77,1.77,,1031,Moderna,Europe
Czechia,CZE,23/01/2021,192267,192267,,3221,11038,1.8,1.8,,1031,Moderna,Europe
Denmark,DNK,27/12/2020,6588,6588,,,,0.11,0.11,,,Moderna,Europe
Denmark,DNK,28/12/2020,8579,8579,,1991,1991,0.15,0.15,,344,Moderna,Europe
Denmark,DNK,29/12/2020,17664,17664,,9085,5538,0.3,0.3,,956,Moderna,Europe
Denmark,DNK,30/12/2020,29174,29174,,11510,7529,0.5,0.5,,1300,Moderna,Europe
Denmark,DNK,31/12/2020,35479,35479,,6305,7223,0.61,0.61,,1247,Moderna,Europe
Denmark,DNK,1/01/2021,37843,37843,,2364,6251,0.65,0.65,,1079,Moderna,Europe
Denmark,DNK,2/01/2021,46783,46783,,8940,6699,0.81,0.81,,1157,Moderna,Europe
Denmark,DNK,3/01/2021,52783,52783,,6000,6599,0.91,0.91,,1139,Moderna,Europe
Denmark,DNK,4/01/2021,55214,55214,,2431,6662,0.95,0.95,,1150,Moderna,Europe
Denmark,DNK,5/01/2021,68754,68754,,13540,7299,1.19,1.19,,1260,Moderna,Europe
Denmark,DNK,6/01/2021,88717,88717,,19963,8506,1.53,1.53,,1469,Moderna,Europe
Denmark,DNK,7/01/2021,106329,106329,,17612,10121,1.84,1.84,,1747,Moderna,Europe
Denmark,DNK,8/01/2021,114896,114896,,8567,11008,1.98,1.98,,1900,Moderna,Europe
Denmark,DNK,9/01/2021,116794,116794,,1898,10002,2.02,2.02,,1727,Moderna,Europe
Denmark,DNK,10/01/2021,117609,117609,,815,9261,2.03,2.03,,1599,Moderna,Europe
Denmark,DNK,11/01/2021,118268,118268,,659,9008,2.04,2.04,,1555,Moderna,Europe
Denmark,DNK,12/01/2021,118727,118727,,459,7139,2.05,2.05,,1233,Moderna,Europe
Denmark,DNK,13/01/2021,131321,131321,,12594,6086,2.27,2.27,,1051,Moderna,Europe
Denmark,DNK,14/01/2021,149092,149092,,17771,6109,2.57,2.57,,1055,Moderna,Europe
Denmark,DNK,15/01/2021,164168,164163,5,15076,7039,2.83,2.83,0,1215,Moderna,Europe
Denmark,DNK,16/01/2021,168856,168844,12,4688,7437,2.92,2.92,0,1284,Moderna,Europe
Denmark,DNK,17/01/2021,172115,171377,738,3259,7787,2.97,2.96,0.01,1344,Moderna,Europe
Denmark,DNK,18/01/2021,178145,175249,2896,6030,8554,3.08,3.03,0.05,1477,Moderna,Europe
Denmark,DNK,19/01/2021,182757,177735,5022,4612,9147,3.16,3.07,0.09,1579,Moderna,Europe
Denmark,DNK,20/01/2021,186185,179250,6935,3428,7838,3.21,3.09,0.12,1353,Moderna,Europe
Denmark,DNK,21/01/2021,190052,180764,9288,3867,5851,3.28,3.12,0.16,1010,Moderna,Europe
Denmark,DNK,22/01/2021,196012,181379,14633,5960,4549,3.38,3.13,0.25,785,Moderna,Europe
Denmark,DNK,23/01/2021,196167,181396,14771,155,3902,3.39,3.13,0.26,674,Moderna,Europe
Ecuador,ECU,21/01/2021,0,0,,,,0,0,,,Pfizer/BioNTech,South America
Ecuador,ECU,22/01/2021,108,108,,108,108,0,0,,6,Pfizer/BioNTech,South America
England,,20/12/2020,568044,568044,,,,1.01,1.01,,,Oxford/AstraZeneca,Europe
England,,21/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,22/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,23/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,24/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,25/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,26/12/2020,,,,,37625,,,,668,Oxford/AstraZeneca,Europe
England,,27/12/2020,831416,831416,,,37625,1.48,1.48,,668,Oxford/AstraZeneca,Europe
England,,28/12/2020,,,,,39253,,,,697,Oxford/AstraZeneca,Europe
England,,29/12/2020,,,,,40882,,,,726,Oxford/AstraZeneca,Europe
England,,30/12/2020,,,,,42511,,,,755,Oxford/AstraZeneca,Europe
England,,31/12/2020,,,,,44139,,,,784,Oxford/AstraZeneca,Europe
England,,1/01/2021,,,,,45768,,,,813,Oxford/AstraZeneca,Europe
England,,2/01/2021,,,,,47396,,,,842,Oxford/AstraZeneca,Europe
England,,3/01/2021,1174592,1154306,20286,,49025,2.09,2.05,0.04,871,Oxford/AstraZeneca,Europe
England,,4/01/2021,,,,,65678,,,,1167,Oxford/AstraZeneca,Europe
England,,5/01/2021,,,,,82331,,,,1463,Oxford/AstraZeneca,Europe
England,,6/01/2021,,,,,98984,,,,1759,Oxford/AstraZeneca,Europe
England,,7/01/2021,,,,,115637,,,,2054,Oxford/AstraZeneca,Europe
England,,8/01/2021,,,,,132290,,,,2350,Oxford/AstraZeneca,Europe
England,,9/01/2021,,,,,148943,,,,2646,Oxford/AstraZeneca,Europe
England,,10/01/2021,2333764,1959151,374613,,165596,4.15,3.48,0.67,2942,Oxford/AstraZeneca,Europe
England,,11/01/2021,2474205,2080280,393925,140441,162002,4.4,3.7,0.7,2878,Oxford/AstraZeneca,Europe
England,,12/01/2021,2661850,2254556,407294,187645,165152,4.73,4.01,0.72,2934,Oxford/AstraZeneca,Europe
England,,13/01/2021,2910027,2494371,415656,248177,176950,5.17,4.43,0.74,3144,Oxford/AstraZeneca,Europe
England,,14/01/2021,3189674,2769164,420510,279647,193243,5.67,4.92,0.75,3433,Oxford/AstraZeneca,Europe
England,,15/01/2021,3514385,3090058,424327,324711,215973,6.24,5.49,0.75,3837,Oxford/AstraZeneca,Europe
England,,16/01/2021,3791594,3365492,426102,277209,231918,6.74,5.98,0.76,4120,Oxford/AstraZeneca,Europe
England,,17/01/2021,3947442,3520056,427386,155848,230525,7.01,6.25,0.76,4096,Oxford/AstraZeneca,Europe
England,,18/01/2021,4118342,3687206,431136,170900,234877,7.32,6.55,0.77,4173,Oxford/AstraZeneca,Europe
England,,19/01/2021,4419704,3985579,434125,301362,251122,7.85,7.08,0.77,4461,Oxford/AstraZeneca,Europe
England,,20/01/2021,4740578,4303730,436848,320874,261507,8.42,7.65,0.78,4646,Oxford/AstraZeneca,Europe
England,,21/01/2021,5100475,4661293,439182,359897,272972,9.06,8.28,0.78,4850,Oxford/AstraZeneca,Europe
England,,22/01/2021,5526071,5085771,440300,425596,287384,9.82,9.04,0.78,5106,Oxford/AstraZeneca,Europe
Estonia,EST,28/12/2020,207,207,,,,0.02,0.02,,,Pfizer/BioNTech,Europe
Estonia,EST,29/12/2020,516,516,,309,309,0.04,0.04,,233,Pfizer/BioNTech,Europe
Estonia,EST,30/12/2020,884,884,,368,338,0.07,0.07,,255,Pfizer/BioNTech,Europe
Estonia,EST,31/12/2020,1907,1907,,1023,567,0.14,0.14,,427,Pfizer/BioNTech,Europe
Estonia,EST,1/01/2021,2487,2487,,580,570,0.19,0.19,,430,Pfizer/BioNTech,Europe
Estonia,EST,2/01/2021,,,,,459,,,,346,Pfizer/BioNTech,Europe
Estonia,EST,3/01/2021,2517,2517,,,385,0.19,0.19,,290,Pfizer/BioNTech,Europe
Estonia,EST,4/01/2021,2535,2535,,18,333,0.19,0.19,,251,Pfizer/BioNTech,Europe
Estonia,EST,5/01/2021,3188,3188,,653,382,0.24,0.24,,288,Pfizer/BioNTech,Europe
Estonia,EST,6/01/2021,5009,5009,,1821,589,0.38,0.38,,444,Pfizer/BioNTech,Europe
Estonia,EST,7/01/2021,6632,6632,,1623,675,0.5,0.5,,509,Pfizer/BioNTech,Europe
Estonia,EST,8/01/2021,7973,7973,,1341,784,0.6,0.6,,591,Pfizer/BioNTech,Europe
Estonia,EST,9/01/2021,10197,10197,,2224,1099,0.77,0.77,,828,Pfizer/BioNTech,Europe
Estonia,EST,10/01/2021,10749,10749,,552,1176,0.81,0.81,,887,Pfizer/BioNTech,Europe
Estonia,EST,11/01/2021,10972,10972,,223,1205,0.83,0.83,,908,Pfizer/BioNTech,Europe
Estonia,EST,12/01/2021,11896,11896,,924,1244,0.9,0.9,,938,Pfizer/BioNTech,Europe
Estonia,EST,13/01/2021,13481,13481,,1585,1210,1.02,1.02,,912,Pfizer/BioNTech,Europe
Estonia,EST,14/01/2021,14879,14879,,1398,1178,1.12,1.12,,888,Pfizer/BioNTech,Europe
Estonia,EST,15/01/2021,16677,16677,,1798,1243,1.26,1.26,,937,Pfizer/BioNTech,Europe
Estonia,EST,16/01/2021,17959,17959,,1282,1109,1.35,1.35,,836,Pfizer/BioNTech,Europe
Estonia,EST,17/01/2021,18179,18179,,220,1061,1.37,1.37,,800,Pfizer/BioNTech,Europe
Estonia,EST,18/01/2021,18275,18275,,96,1043,1.38,1.38,,786,Pfizer/BioNTech,Europe
Estonia,EST,19/01/2021,19315,19315,,1040,1060,1.46,1.46,,799,Pfizer/BioNTech,Europe
Estonia,EST,20/01/2021,20478,20478,,1163,1000,1.54,1.54,,754,Pfizer/BioNTech,Europe
Estonia,EST,21/01/2021,21985,21985,,1507,1015,1.66,1.66,,765,Pfizer/BioNTech,Europe
Estonia,EST,22/01/2021,24196,24196,,2211,1074,1.82,1.82,,810,Pfizer/BioNTech,Europe
Estonia,EST,23/01/2021,25704,25704,,1508,1106,1.94,1.94,,834,Pfizer/BioNTech,Europe
Finland,FIN,31/12/2020,1767,1767,,,,0.03,0.03,,,Pfizer/BioNTech,Europe
Finland,FIN,1/01/2021,,,,,459,,,,83,Pfizer/BioNTech,Europe
Finland,FIN,2/01/2021,,,,,459,,,,83,Pfizer/BioNTech,Europe
Finland,FIN,3/01/2021,,,,,459,,,,83,Pfizer/BioNTech,Europe
Finland,FIN,4/01/2021,3604,3604,,,459,0.07,0.07,,83,Pfizer/BioNTech,Europe
Finland,FIN,5/01/2021,5445,5445,,1841,736,0.1,0.1,,133,Pfizer/BioNTech,Europe
Finland,FIN,6/01/2021,,,,,839,,,,151,Pfizer/BioNTech,Europe
Finland,FIN,7/01/2021,8155,8155,,,913,0.15,0.15,,165,Pfizer/BioNTech,Europe
Finland,FIN,8/01/2021,11135,11135,,2980,1273,0.2,0.2,,230,Pfizer/BioNTech,Europe
Finland,FIN,9/01/2021,,,,,1353,,,,244,Pfizer/BioNTech,Europe
Finland,FIN,10/01/2021,,,,,1433,,,,259,Pfizer/BioNTech,Europe
Finland,FIN,11/01/2021,14196,14196,,,1513,0.26,0.26,,273,Pfizer/BioNTech,Europe
Finland,FIN,12/01/2021,17617,17617,,3421,1739,0.32,0.32,,314,Pfizer/BioNTech,Europe
Finland,FIN,13/01/2021,23126,23126,,5509,2332,0.42,0.42,,421,Pfizer/BioNTech,Europe
Finland,FIN,14/01/2021,33033,33033,,9907,3554,0.6,0.6,,641,Pfizer/BioNTech,Europe
Finland,FIN,15/01/2021,43143,43143,,10110,4573,0.78,0.78,,825,Pfizer/BioNTech,Europe
Finland,FIN,16/01/2021,,,,,4971,,,,897,Pfizer/BioNTech,Europe
Finland,FIN,17/01/2021,,,,,5369,,,,969,Pfizer/BioNTech,Europe
Finland,FIN,18/01/2021,54568,54568,,,5767,0.98,0.98,,1041,Pfizer/BioNTech,Europe
Finland,FIN,19/01/2021,55824,55824,,1256,5458,1.01,1.01,,985,Pfizer/BioNTech,Europe
Finland,FIN,20/01/2021,62061,62061,,6237,5562,1.12,1.12,,1004,Pfizer/BioNTech,Europe
Finland,FIN,21/01/2021,78300,78300,,16239,6467,1.41,1.41,,1167,Pfizer/BioNTech,Europe
Finland,FIN,22/01/2021,91260,91260,,12960,6874,1.65,1.65,,1241,Pfizer/BioNTech,Europe
France,FRA,4/01/2021,1000,1000,,,,0,0,,,Pfizer/BioNTech,Europe
France,FRA,5/01/2021,6000,6000,,5000,5000,0.01,0.01,,74,Pfizer/BioNTech,Europe
France,FRA,6/01/2021,18000,18000,,12000,8500,0.03,0.03,,125,Pfizer/BioNTech,Europe
France,FRA,7/01/2021,45000,45000,,27000,14667,0.07,0.07,,216,Pfizer/BioNTech,Europe
France,FRA,8/01/2021,81000,81000,,36000,20000,0.12,0.12,,295,Pfizer/BioNTech,Europe
France,FRA,9/01/2021,95000,95000,,14000,18800,0.14,0.14,,277,Pfizer/BioNTech,Europe
France,FRA,10/01/2021,107000,107000,,12000,17667,0.16,0.16,,260,Pfizer/BioNTech,Europe
France,FRA,11/01/2021,138351,138351,,31351,19622,0.2,0.2,,289,Pfizer/BioNTech,Europe
France,FRA,12/01/2021,189834,189834,,51483,26262,0.28,0.28,,387,Pfizer/BioNTech,Europe
France,FRA,13/01/2021,247167,247167,,57333,32738,0.36,0.36,,483,Pfizer/BioNTech,Europe
France,FRA,14/01/2021,318216,318216,,71049,39031,0.47,0.47,,575,Pfizer/BioNTech,Europe
France,FRA,15/01/2021,388730,388730,,70514,43961,0.57,0.57,,648,Pfizer/BioNTech,Europe
France,FRA,16/01/2021,413046,413046,,24316,45435,0.61,0.61,,670,Pfizer/BioNTech,Europe
France,FRA,17/01/2021,422127,422127,,9081,45018,0.62,0.62,,664,Pfizer/BioNTech,Europe
France,FRA,18/01/2021,479873,479873,,57746,48789,0.71,0.71,,719,Pfizer/BioNTech,Europe
France,FRA,19/01/2021,585664,585664,,105791,56547,0.86,0.86,,834,Pfizer/BioNTech,Europe
France,FRA,20/01/2021,692777,692777,,107113,63659,1.02,1.02,,938,Pfizer/BioNTech,Europe
France,FRA,21/01/2021,823567,823567,,130790,72193,1.21,1.21,,1064,Pfizer/BioNTech,Europe
France,FRA,22/01/2021,963139,963139,,139572,82058,1.42,1.42,,1210,Pfizer/BioNTech,Europe
France,FRA,23/01/2021,1008720,1008720,,45581,85096,1.49,1.49,,1254,Pfizer/BioNTech,Europe
Germany,DEU,27/12/2020,24256,24256,,,,0.03,0.03,,,Moderna,Europe
Germany,DEU,28/12/2020,43905,43905,,19649,19649,0.05,0.05,,235,Moderna,Europe
Germany,DEU,29/12/2020,86981,86981,,43076,31362,0.1,0.1,,374,Moderna,Europe
Germany,DEU,30/12/2020,144421,144421,,57440,40055,0.17,0.17,,478,Moderna,Europe
Germany,DEU,31/12/2020,182427,182427,,38006,39543,0.22,0.22,,472,Moderna,Europe
Germany,DEU,1/01/2021,213023,213023,,30596,37753,0.25,0.25,,451,Moderna,Europe
Germany,DEU,2/01/2021,257920,257920,,44897,38944,0.31,0.31,,465,Moderna,Europe
Germany,DEU,3/01/2021,282450,282450,,24530,36885,0.34,0.34,,440,Moderna,Europe
Germany,DEU,4/01/2021,331080,331080,,48630,41025,0.4,0.4,,490,Moderna,Europe
Germany,DEU,5/01/2021,382086,382086,,51006,42158,0.46,0.46,,503,Moderna,Europe
Germany,DEU,6/01/2021,438354,438354,,56268,41990,0.52,0.52,,501,Moderna,Europe
Germany,DEU,7/01/2021,496204,496204,,57850,44825,0.59,0.59,,535,Moderna,Europe
Germany,DEU,8/01/2021,554232,554232,,58028,48744,0.66,0.66,,582,Moderna,Europe
Germany,DEU,9/01/2021,607874,607874,,53642,49993,0.73,0.73,,597,Moderna,Europe
Germany,DEU,10/01/2021,640337,640337,,32463,51127,0.76,0.76,,610,Moderna,Europe
Germany,DEU,11/01/2021,706205,706205,,65868,53589,0.84,0.84,,640,Moderna,Europe
Germany,DEU,12/01/2021,786323,786323,,80118,57748,0.94,0.94,,689,Moderna,Europe
Germany,DEU,13/01/2021,880221,880221,,93898,63124,1.05,1.05,,753,Moderna,Europe
Germany,DEU,14/01/2021,978830,978784,46,98609,68947,1.17,1.17,0,823,Moderna,Europe
Germany,DEU,15/01/2021,1069381,1069117,264,90551,73593,1.28,1.28,0,878,Moderna,Europe
Germany,DEU,16/01/2021,1124280,1123548,732,54899,73772,1.34,1.34,0,881,Moderna,Europe
Germany,DEU,17/01/2021,1169306,1154115,15191,45026,75567,1.4,1.38,0.02,902,Moderna,Europe
Germany,DEU,18/01/2021,1237259,1205919,31340,67953,75865,1.48,1.44,0.04,905,Moderna,Europe
Germany,DEU,19/01/2021,1321216,1262754,58462,83957,76413,1.58,1.51,0.07,912,Moderna,Europe
Germany,DEU,20/01/2021,1439168,1334041,105127,117952,79850,1.72,1.59,0.13,953,Moderna,Europe
Germany,DEU,21/01/2021,1526041,1390052,135989,86873,78173,1.82,1.66,0.16,933,Moderna,Europe
Germany,DEU,22/01/2021,1632777,1469353,163424,106736,80485,1.95,1.75,0.2,961,Moderna,Europe
Gibraltar,GIB,10/01/2021,420,420,,,,1.25,1.25,,,Pfizer/BioNTech,Europe
Gibraltar,GIB,11/01/2021,1445,1445,,1025,1025,4.29,4.29,,30424,Pfizer/BioNTech,Europe
Gibraltar,GIB,12/01/2021,2501,2501,,1056,1040,7.42,7.42,,30869,Pfizer/BioNTech,Europe
Gibraltar,GIB,13/01/2021,,,,,986,,,,29266,Pfizer/BioNTech,Europe
Gibraltar,GIB,14/01/2021,,,,,959,,,,28465,Pfizer/BioNTech,Europe
Gibraltar,GIB,15/01/2021,5135,5135,,,943,15.24,15.24,,27990,Pfizer/BioNTech,Europe
Gibraltar,GIB,16/01/2021,5847,5847,,712,904,17.35,17.35,,26832,Pfizer/BioNTech,Europe
Gibraltar,GIB,17/01/2021,5847,5847,,0,775,17.35,17.35,,23003,Pfizer/BioNTech,Europe
Gibraltar,GIB,18/01/2021,6435,6435,,588,713,19.1,19.1,,21163,Pfizer/BioNTech,Europe
Gibraltar,GIB,19/01/2021,7017,7017,,582,645,20.83,20.83,,19145,Pfizer/BioNTech,Europe
Gibraltar,GIB,20/01/2021,7017,7017,,0,520,20.83,20.83,,15434,Pfizer/BioNTech,Europe
Gibraltar,GIB,21/01/2021,7947,7947,,930,527,23.59,23.59,,15642,Pfizer/BioNTech,Europe
Gibraltar,GIB,22/01/2021,8877,8877,,930,535,26.35,26.35,,15880,Pfizer/BioNTech,Europe
Greece,GRC,28/12/2020,386,386,,,,0,0,,,Pfizer/BioNTech,Europe
Greece,GRC,29/12/2020,1056,1056,,670,670,0.01,0.01,,64,Pfizer/BioNTech,Europe
Greece,GRC,30/12/2020,1709,1709,,653,662,0.02,0.02,,64,Pfizer/BioNTech,Europe
Greece,GRC,31/12/2020,2313,2313,,604,642,0.02,0.02,,62,Pfizer/BioNTech,Europe
Greece,GRC,1/01/2021,2591,2591,,278,551,0.02,0.02,,53,Pfizer/BioNTech,Europe
Greece,GRC,2/01/2021,3132,3132,,541,549,0.03,0.03,,53,Pfizer/BioNTech,Europe
Greece,GRC,3/01/2021,3843,3843,,711,576,0.04,0.04,,55,Pfizer/BioNTech,Europe
Greece,GRC,4/01/2021,9975,9975,,6132,1370,0.1,0.1,,131,Pfizer/BioNTech,Europe
Greece,GRC,5/01/2021,16233,16233,,6258,2168,0.16,0.16,,208,Pfizer/BioNTech,Europe
Greece,GRC,6/01/2021,20466,20466,,4233,2680,0.2,0.2,,257,Pfizer/BioNTech,Europe
Greece,GRC,7/01/2021,26006,26006,,5540,3385,0.25,0.25,,325,Pfizer/BioNTech,Europe
Greece,GRC,8/01/2021,34787,34787,,8781,4599,0.33,0.33,,441,Pfizer/BioNTech,Europe
Greece,GRC,9/01/2021,40163,40163,,5376,5290,0.39,0.39,,508,Pfizer/BioNTech,Europe
Greece,GRC,10/01/2021,44080,44080,,3917,5748,0.42,0.42,,551,Pfizer/BioNTech,Europe
Greece,GRC,11/01/2021,49645,49645,,5565,5667,0.48,0.48,,544,Pfizer/BioNTech,Europe
Greece,GRC,12/01/2021,56199,56199,,6554,5709,0.54,0.54,,548,Pfizer/BioNTech,Europe
Greece,GRC,13/01/2021,64619,64619,,8420,6308,0.62,0.62,,605,Pfizer/BioNTech,Europe
Greece,GRC,14/01/2021,70695,70695,,6076,6384,0.68,0.68,,612,Pfizer/BioNTech,Europe
Greece,GRC,15/01/2021,75276,75276,,4581,5784,0.72,0.72,,555,Pfizer/BioNTech,Europe
Greece,GRC,16/01/2021,79744,79744,,4468,5654,0.77,0.77,,542,Pfizer/BioNTech,Europe
Greece,GRC,17/01/2021,,,,,5486,,,,526,Pfizer/BioNTech,Europe
Greece,GRC,18/01/2021,85223,84803,420,,5083,0.82,0.81,0,488,Pfizer/BioNTech,Europe
Greece,GRC,19/01/2021,93179,92139,1040,7956,5283,0.89,0.88,0.01,507,Pfizer/BioNTech,Europe
Greece,GRC,20/01/2021,107335,105700,1635,14156,6102,1.03,1.01,0.02,585,Pfizer/BioNTech,Europe
Greece,GRC,21/01/2021,123347,121109,2238,16012,7522,1.18,1.16,0.02,722,Pfizer/BioNTech,Europe
Greece,GRC,22/01/2021,140870,138312,2558,17523,9371,1.35,1.33,0.02,899,Pfizer/BioNTech,Europe
Greece,GRC,23/01/2021,157388,154273,3115,16518,11092,1.51,1.48,0.03,1064,Pfizer/BioNTech,Europe
Hungary,HUN,28/12/2020,1094,,,,,0.01,,,,Pfizer/BioNTech,Europe
Hungary,HUN,29/12/2020,2461,,,1367,1367,0.03,,,142,Pfizer/BioNTech,Europe
Hungary,HUN,30/12/2020,3789,,,1328,1348,0.04,,,140,Pfizer/BioNTech,Europe
Hungary,HUN,31/12/2020,5110,,,1321,1339,0.05,,,139,Pfizer/BioNTech,Europe
Hungary,HUN,1/01/2021,,,,,1578,,,,163,Pfizer/BioNTech,Europe
Hungary,HUN,2/01/2021,,,,,1722,,,,178,Pfizer/BioNTech,Europe
Hungary,HUN,3/01/2021,12000,,,,1818,0.12,,,188,Pfizer/BioNTech,Europe
Hungary,HUN,4/01/2021,15000,,,3000,1987,0.16,,,206,Pfizer/BioNTech,Europe
Hungary,HUN,5/01/2021,21000,,,6000,2648,0.22,,,274,Pfizer/BioNTech,Europe
Hungary,HUN,6/01/2021,31500,,,10500,3959,0.33,,,410,Pfizer/BioNTech,Europe
Hungary,HUN,7/01/2021,42549,,,11049,5348,0.44,,,554,Pfizer/BioNTech,Europe
Hungary,HUN,8/01/2021,,,,,6375,,,,660,Pfizer/BioNTech,Europe
Hungary,HUN,9/01/2021,,,,,7402,,,,766,Pfizer/BioNTech,Europe
Hungary,HUN,10/01/2021,71000,,,,8429,0.73,,,873,Pfizer/BioNTech,Europe
Hungary,HUN,11/01/2021,78579,,,7579,9083,0.81,,,940,Pfizer/BioNTech,Europe
Hungary,HUN,12/01/2021,86929,,,8350,9418,0.9,,,975,Pfizer/BioNTech,Europe
Hungary,HUN,13/01/2021,96101,,,9172,9229,0.99,,,955,Pfizer/BioNTech,Europe
Hungary,HUN,14/01/2021,105728,,,9627,9026,1.09,,,934,Pfizer/BioNTech,Europe
Hungary,HUN,15/01/2021,112847,,,7119,8688,1.17,,,899,Pfizer/BioNTech,Europe
Hungary,HUN,16/01/2021,119944,,,7097,8347,1.24,,,864,Pfizer/BioNTech,Europe
Hungary,HUN,17/01/2021,123188,,,3244,7455,1.28,,,772,Pfizer/BioNTech,Europe
Hungary,HUN,18/01/2021,131332,129689,1643,8144,7536,1.36,1.34,0.02,780,Pfizer/BioNTech,Europe
Hungary,HUN,19/01/2021,133257,130318,2939,1925,6618,1.38,1.35,0.03,685,Pfizer/BioNTech,Europe
Hungary,HUN,20/01/2021,138584,134554,4030,5327,6069,1.43,1.39,0.04,628,Pfizer/BioNTech,Europe
Hungary,HUN,21/01/2021,144798,138983,5815,6214,5581,1.5,1.44,0.06,578,Pfizer/BioNTech,Europe
Hungary,HUN,22/01/2021,150128,143184,6944,5330,5326,1.55,1.48,0.07,551,Pfizer/BioNTech,Europe
Iceland,ISL,30/12/2020,4875,4875,,,,1.43,1.43,,,Moderna,Europe
