country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Serbia,SRB,18/01/2021,,,,,3468,,,,510,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,19/01/2021,,,,,3783,,,,556,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,20/01/2021,44611,,,,4098,0.66,,,602,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,21/01/2021,84832,,,40221,9528,1.25,,,1400,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,22/01/2021,119711,,,34879,13880,1.76,,,2040,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,23/01/2021,163355,,,43644,19485,2.4,,,2864,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,24/01/2021,217800,,,54445,26632,3.2,,,3914,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,25/01/2021,256521,,,38721,31534,3.77,,,4634,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,26/01/2021,319504,,,62983,39901,4.7,,,5864,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,27/01/2021,361830,,,42326,45317,5.32,,,6660,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,28/01/2021,401556,,,39726,45246,5.9,,,6649,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,29/01/2021,430759,,,29203,44435,6.33,,,6530,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,30/01/2021,437380,,,6621,39146,6.43,,,5753,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,31/01/2021,,,,,34158,,,,5020,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,1/02/2021,,,,,31416,,,,4617,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,2/02/2021,495964,,,,25209,7.29,,,3705,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,3/02/2021,513652,,,17688,21689,7.55,,,3187,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,4/02/2021,526930,,,13278,17911,7.74,,,2632,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Serbia,SRB,5/02/2021,538373,,,11443,15373,7.91,,,2259,"Pfizer/BioNTech, Sinopharm, Sputnik V",Europe
Seychelles,SYC,9/01/2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,10/01/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,11/01/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,12/01/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,13/01/2021,2000,2000,,,500,2.03,2.03,,5084,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,14/01/2021,,,,,600,,,,6101,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,15/01/2021,4000,4000,,,667,4.07,4.07,,6783,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,16/01/2021,7000,7000,,3000,1000,7.12,7.12,,10169,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,17/01/2021,,,,,1118,,,,11369,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,18/01/2021,,,,,1236,,,,12569,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,19/01/2021,10976,10976,,,1354,11.16,11.16,,13769,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,20/01/2021,13163,13163,,2187,1595,13.39,13.39,,16219,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,21/01/2021,,,,,1718,,,,17470,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,22/01/2021,16890,16890,,,1841,17.18,17.18,,18721,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,23/01/2021,18353,18353,,1463,1622,18.66,18.66,,16494,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,24/01/2021,,,,,1542,,,,15680,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,25/01/2021,19889,19889,,,1463,20.22,20.22,,14877,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,26/01/2021,22712,22712,,2823,1677,23.1,23.1,,17053,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,27/01/2021,25587,25587,,2875,1775,26.02,26.02,,18050,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,28/01/2021,28779,28779,,3192,1965,29.26,29.26,,19982,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,29/01/2021,30861,30861,,2082,1996,31.38,31.38,,20297,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,30/01/2021,,,,,1988,,,,20216,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,31/01/2021,,,,,2079,,,,21141,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,1/02/2021,35079,35079,,,2170,35.67,35.67,,22066,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,2/02/2021,36284,36284,,1205,1939,36.9,36.9,,19717,"Oxford/AstraZeneca, Sinopharm",Africa
Seychelles,SYC,3/02/2021,37092,37087,5,808,1644,37.72,37.71,0.01,16718,"Oxford/AstraZeneca, Sinopharm",Africa
Singapore,SGP,11/01/2021,3400,3400,,,,0.06,0.06,,,Pfizer/BioNTech,Asia
Singapore,SGP,12/01/2021,6200,6200,,2800,2800,0.11,0.11,,479,Pfizer/BioNTech,Asia
Singapore,SGP,13/01/2021,,,,,4090,,,,699,Pfizer/BioNTech,Asia
Singapore,SGP,14/01/2021,,,,,4520,,,,773,Pfizer/BioNTech,Asia
Singapore,SGP,15/01/2021,,,,,4735,,,,809,Pfizer/BioNTech,Asia
Singapore,SGP,16/01/2021,,,,,4864,,,,831,Pfizer/BioNTech,Asia
Singapore,SGP,17/01/2021,,,,,4950,,,,846,Pfizer/BioNTech,Asia
Singapore,SGP,18/01/2021,,,,,5011,,,,857,Pfizer/BioNTech,Asia
Singapore,SGP,19/01/2021,,,,,5380,,,,920,Pfizer/BioNTech,Asia
Singapore,SGP,20/01/2021,,,,,5380,,,,920,Pfizer/BioNTech,Asia
Singapore,SGP,21/01/2021,,,,,5380,,,,920,Pfizer/BioNTech,Asia
Singapore,SGP,22/01/2021,60000,60000,,,5380,1.03,1.03,,920,Pfizer/BioNTech,Asia
Singapore,SGP,23/01/2021,,,,,6127,,,,1047,Pfizer/BioNTech,Asia
Singapore,SGP,24/01/2021,,,,,6874,,,,1175,Pfizer/BioNTech,Asia
Singapore,SGP,25/01/2021,,,,,7621,,,,1303,Pfizer/BioNTech,Asia
Singapore,SGP,26/01/2021,,,,,8369,,,,1431,Pfizer/BioNTech,Asia
Singapore,SGP,27/01/2021,113050,113000,50,,9116,1.93,1.93,0,1558,Pfizer/BioNTech,Asia
Singapore,SGP,28/01/2021,,,,,9847,,,,1683,Pfizer/BioNTech,Asia
Singapore,SGP,29/01/2021,,,,,10579,,,,1808,Pfizer/BioNTech,Asia
Singapore,SGP,30/01/2021,,,,,10563,,,,1806,Pfizer/BioNTech,Asia
Singapore,SGP,31/01/2021,155050,155000,50,,10547,2.65,2.65,0,1803,Pfizer/BioNTech,Asia
Singapore,SGP,1/02/2021,,,,,10885,,,,1861,Pfizer/BioNTech,Asia
Singapore,SGP,2/02/2021,181000,175000,6000,,11223,3.09,2.99,0.1,1918,Pfizer/BioNTech,Asia
Slovakia,SVK,4/01/2021,0,0,,,,0,0,,,Pfizer/BioNTech,Europe
Slovakia,SVK,5/01/2021,425,425,,425,425,0.01,0.01,,78,Pfizer/BioNTech,Europe
Slovakia,SVK,6/01/2021,6618,6618,,6193,3309,0.12,0.12,,606,Pfizer/BioNTech,Europe
Slovakia,SVK,7/01/2021,13631,13631,,7013,4544,0.25,0.25,,832,Pfizer/BioNTech,Europe
Slovakia,SVK,8/01/2021,20548,20548,,6917,5137,0.38,0.38,,941,Pfizer/BioNTech,Europe
Slovakia,SVK,9/01/2021,22281,22281,,1733,4456,0.41,0.41,,816,Pfizer/BioNTech,Europe
Slovakia,SVK,10/01/2021,25326,25326,,3045,4221,0.46,0.46,,773,Pfizer/BioNTech,Europe
Slovakia,SVK,11/01/2021,29221,29221,,3895,4174,0.54,0.54,,765,Pfizer/BioNTech,Europe
Slovakia,SVK,12/01/2021,39735,39735,,10514,5616,0.73,0.73,,1029,Pfizer/BioNTech,Europe
Slovakia,SVK,13/01/2021,46243,46243,,6508,5661,0.85,0.85,,1037,Pfizer/BioNTech,Europe
Slovakia,SVK,14/01/2021,53830,53830,,7587,5743,0.99,0.99,,1052,Pfizer/BioNTech,Europe
Slovakia,SVK,15/01/2021,61372,61372,,7542,5832,1.12,1.12,,1068,Pfizer/BioNTech,Europe
Slovakia,SVK,16/01/2021,62580,62580,,1208,5757,1.15,1.15,,1054,Pfizer/BioNTech,Europe
Slovakia,SVK,17/01/2021,62634,62634,,54,5330,1.15,1.15,,976,Pfizer/BioNTech,Europe
Slovakia,SVK,18/01/2021,71617,71035,582,8983,6057,1.31,1.3,0.01,1109,Pfizer/BioNTech,Europe
Slovakia,SVK,19/01/2021,78663,77624,1039,7046,5561,1.44,1.42,0.02,1019,Pfizer/BioNTech,Europe
Slovakia,SVK,20/01/2021,85957,84057,1900,7294,5673,1.57,1.54,0.03,1039,Pfizer/BioNTech,Europe
Slovakia,SVK,21/01/2021,92828,90284,2544,6871,5571,1.7,1.65,0.05,1020,Pfizer/BioNTech,Europe
Slovakia,SVK,22/01/2021,99090,96421,2669,6262,5388,1.81,1.77,0.05,987,Pfizer/BioNTech,Europe
Slovakia,SVK,23/01/2021,99366,96697,2669,276,5255,1.82,1.77,0.05,963,Pfizer/BioNTech,Europe
Slovakia,SVK,24/01/2021,99366,96697,2669,0,5247,1.82,1.77,0.05,961,Pfizer/BioNTech,Europe
Slovakia,SVK,25/01/2021,107506,102683,4823,8140,5127,1.97,1.88,0.09,939,Pfizer/BioNTech,Europe
Slovakia,SVK,26/01/2021,114247,109042,5205,6741,5083,2.09,2,0.1,931,Pfizer/BioNTech,Europe
Slovakia,SVK,27/01/2021,120898,115425,5473,6651,4992,2.21,2.11,0.1,914,Pfizer/BioNTech,Europe
Slovakia,SVK,28/01/2021,130034,123115,6919,9136,5315,2.38,2.26,0.13,974,Pfizer/BioNTech,Europe
Slovakia,SVK,29/01/2021,141833,132581,9252,11799,6106,2.6,2.43,0.17,1118,Pfizer/BioNTech,Europe
Slovakia,SVK,30/01/2021,142817,133562,9255,984,6207,2.62,2.45,0.17,1137,Pfizer/BioNTech,Europe
Slovakia,SVK,31/01/2021,143098,133675,9423,281,6247,2.62,2.45,0.17,1144,Pfizer/BioNTech,Europe
Slovakia,SVK,1/02/2021,154984,142652,12332,11886,6783,2.84,2.61,0.23,1242,Pfizer/BioNTech,Europe
Slovakia,SVK,2/02/2021,167241,151464,15777,12257,7571,3.06,2.77,0.29,1387,Pfizer/BioNTech,Europe
Slovakia,SVK,3/02/2021,178946,160839,18107,11705,8293,3.28,2.95,0.33,1519,Pfizer/BioNTech,Europe
Slovakia,SVK,4/02/2021,193211,169709,23502,14265,9025,3.54,3.11,0.43,1653,Pfizer/BioNTech,Europe
Slovakia,SVK,5/02/2021,207704,177751,29953,14493,9410,3.8,3.26,0.55,1724,Pfizer/BioNTech,Europe
Slovakia,SVK,6/02/2021,210410,179815,30595,2706,9656,3.85,3.29,0.56,1769,Pfizer/BioNTech,Europe
Slovenia,SVN,27/12/2020,5821,5821,,,,0.28,0.28,,,Pfizer/BioNTech,Europe
Slovenia,SVN,28/12/2020,7367,7367,,1546,1546,0.35,0.35,,744,Pfizer/BioNTech,Europe
Slovenia,SVN,29/12/2020,8467,8467,,1100,1323,0.41,0.41,,636,Pfizer/BioNTech,Europe
Slovenia,SVN,30/12/2020,8895,8895,,428,1025,0.43,0.43,,493,Pfizer/BioNTech,Europe
Slovenia,SVN,31/12/2020,10545,10545,,1650,1181,0.51,0.51,,568,Pfizer/BioNTech,Europe
Slovenia,SVN,1/01/2021,10636,10636,,91,963,0.51,0.51,,463,Pfizer/BioNTech,Europe
Slovenia,SVN,2/01/2021,11039,11039,,403,870,0.53,0.53,,418,Pfizer/BioNTech,Europe
Slovenia,SVN,3/01/2021,11594,11594,,555,825,0.56,0.56,,397,Pfizer/BioNTech,Europe
Slovenia,SVN,4/01/2021,12684,12684,,1090,760,0.61,0.61,,366,Pfizer/BioNTech,Europe
Slovenia,SVN,5/01/2021,15102,15102,,2418,948,0.73,0.73,,456,Pfizer/BioNTech,Europe
Slovenia,SVN,6/01/2021,20204,20204,,5102,1616,0.97,0.97,,777,Pfizer/BioNTech,Europe
Slovenia,SVN,7/01/2021,25442,25442,,5238,2128,1.22,1.22,,1024,Pfizer/BioNTech,Europe
Slovenia,SVN,8/01/2021,28633,28633,,3191,2571,1.38,1.38,,1237,Pfizer/BioNTech,Europe
Slovenia,SVN,9/01/2021,28881,28881,,248,2549,1.39,1.39,,1226,Pfizer/BioNTech,Europe
Slovenia,SVN,10/01/2021,28882,28882,,1,2470,1.39,1.39,,1188,Pfizer/BioNTech,Europe
Slovenia,SVN,11/01/2021,29366,29366,,484,2383,1.41,1.41,,1146,Pfizer/BioNTech,Europe
Slovenia,SVN,12/01/2021,31131,31131,,1765,2290,1.5,1.5,,1102,Pfizer/BioNTech,Europe
Slovenia,SVN,13/01/2021,35751,35751,,4620,2221,1.72,1.72,,1068,Pfizer/BioNTech,Europe
Slovenia,SVN,14/01/2021,42369,42369,,6618,2418,2.04,2.04,,1163,Pfizer/BioNTech,Europe
Slovenia,SVN,15/01/2021,47122,47122,,4753,2641,2.27,2.27,,1270,Pfizer/BioNTech,Europe
Slovenia,SVN,16/01/2021,47446,47446,,324,2652,2.28,2.28,,1276,Pfizer/BioNTech,Europe
Slovenia,SVN,17/01/2021,47450,47450,,4,2653,2.28,2.28,,1276,Pfizer/BioNTech,Europe
Slovenia,SVN,18/01/2021,47677,47512,165,227,2616,2.29,2.29,0.01,1258,Pfizer/BioNTech,Europe
Slovenia,SVN,19/01/2021,49705,48061,1644,2028,2653,2.39,2.31,0.08,1276,Pfizer/BioNTech,Europe
Slovenia,SVN,20/01/2021,54245,49221,5024,4540,2642,2.61,2.37,0.24,1271,Pfizer/BioNTech,Europe
Slovenia,SVN,21/01/2021,58654,50571,8083,4409,2326,2.82,2.43,0.39,1119,Pfizer/BioNTech,Europe
Slovenia,SVN,22/01/2021,60810,51810,9000,2156,1955,2.93,2.49,0.43,940,Pfizer/BioNTech,Europe
Slovenia,SVN,23/01/2021,61520,52048,9472,710,2011,2.96,2.5,0.46,967,Pfizer/BioNTech,Europe
Slovenia,SVN,24/01/2021,61669,52064,9605,149,2031,2.97,2.5,0.46,977,Pfizer/BioNTech,Europe
Slovenia,SVN,25/01/2021,61679,52069,9610,10,2000,2.97,2.5,0.46,962,Pfizer/BioNTech,Europe
Slovenia,SVN,26/01/2021,63456,52157,11299,1777,1964,3.05,2.51,0.54,945,Pfizer/BioNTech,Europe
Slovenia,SVN,27/01/2021,68239,52437,15802,4783,1999,3.28,2.52,0.76,962,Pfizer/BioNTech,Europe
Slovenia,SVN,28/01/2021,74163,52928,21235,5924,2216,3.57,2.55,1.02,1066,Pfizer/BioNTech,Europe
Slovenia,SVN,29/01/2021,78638,53458,25180,4475,2547,3.78,2.57,1.21,1225,Pfizer/BioNTech,Europe
Slovenia,SVN,30/01/2021,78742,53463,25279,104,2460,3.79,2.57,1.22,1183,Pfizer/BioNTech,Europe
Slovenia,SVN,31/01/2021,78744,53463,25281,2,2439,3.79,2.57,1.22,1173,Pfizer/BioNTech,Europe
Slovenia,SVN,1/02/2021,78790,53476,25314,46,2444,3.79,2.57,1.22,1176,Pfizer/BioNTech,Europe
Slovenia,SVN,2/02/2021,79872,53491,26381,1082,2345,3.84,2.57,1.27,1128,Pfizer/BioNTech,Europe
Slovenia,SVN,3/02/2021,84325,53632,30693,4453,2298,4.06,2.58,1.48,1105,Pfizer/BioNTech,Europe
Slovenia,SVN,4/02/2021,91306,54243,37063,6981,2449,4.39,2.61,1.78,1178,Pfizer/BioNTech,Europe
Slovenia,SVN,5/02/2021,96446,54559,41887,5140,2544,4.64,2.62,2.01,1224,Pfizer/BioNTech,Europe
Slovenia,SVN,6/02/2021,97038,54588,42450,592,2614,4.67,2.63,2.04,1257,Pfizer/BioNTech,Europe
Spain,ESP,4/01/2021,82834,82834,,,,0.18,0.18,,,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,5/01/2021,139339,139339,,56505,56505,0.3,0.3,,1209,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,6/01/2021,,,,,45248,,,,968,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,7/01/2021,207323,207323,,,41496,0.44,0.44,,888,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,8/01/2021,277976,277976,,70653,48786,0.59,0.59,,1043,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,9/01/2021,,,,,47569,,,,1017,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,10/01/2021,,,,,46759,,,,1000,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,11/01/2021,406091,406091,,,46180,0.87,0.87,,988,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,12/01/2021,488122,488122,,82031,49826,1.04,1.04,,1066,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,13/01/2021,581638,581638,,93516,58330,1.24,1.24,,1248,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,14/01/2021,676186,676186,,94548,66980,1.45,1.45,,1433,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,15/01/2021,768950,768950,,92764,70139,1.64,1.64,,1500,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,16/01/2021,,,,,70181,,,,1501,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,17/01/2021,,,,,70223,,,,1502,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,18/01/2021,897942,895627,2315,,70264,1.92,1.92,0,1503,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,19/01/2021,966097,956756,9341,68155,68282,2.07,2.05,0.02,1460,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,20/01/2021,1025937,1010295,15642,59840,63471,2.19,2.16,0.03,1358,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,21/01/2021,1103301,1054245,49056,77364,61016,2.36,2.25,0.1,1305,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,22/01/2021,1165825,1097369,68456,62524,56696,2.49,2.35,0.15,1213,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,23/01/2021,,,,,55680,,,,1191,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,24/01/2021,1237593,1148895,88698,,54664,2.65,2.46,0.19,1169,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,25/01/2021,1291216,1167519,123697,53623,56182,2.76,2.5,0.26,1202,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,26/01/2021,1356461,1183395,173066,65245,55766,2.9,2.53,0.37,1193,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,27/01/2021,1395618,1202859,192759,39157,52812,2.98,2.57,0.41,1130,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,28/01/2021,1474189,1222323,251866,78571,52984,3.15,2.61,0.54,1133,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,29/01/2021,,,,,50484,,,,1080,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,30/01/2021,,,,,51790,,,,1108,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,31/01/2021,1609261,1251369,357892,,53095,3.44,2.68,0.77,1136,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,1/02/2021,1673054,1254535,418519,63793,54548,3.58,2.68,0.9,1167,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,2/02/2021,1764778,1265800,498978,91724,58331,3.77,2.71,1.07,1248,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,3/02/2021,1865342,1279220,586122,100564,67103,3.99,2.74,1.25,1435,"Moderna, Pfizer/BioNTech",Europe
Spain,ESP,4/02/2021,1988160,1305251,682909,122818,73424,4.25,2.79,1.46,1570,"Moderna, Pfizer/BioNTech",Europe
Sri Lanka,LKA,28/01/2021,0,,,,,0,,,,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,29/01/2021,5286,,,5286,5286,0.02,,,247,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,30/01/2021,37825,,,32539,18912,0.18,,,883,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,31/01/2021,59154,,,21329,19718,0.28,,,921,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,1/02/2021,95550,,,36396,23888,0.45,,,1116,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,2/02/2021,118767,,,23217,23753,0.55,,,1109,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,3/02/2021,139914,,,21147,23319,0.65,,,1089,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,4/02/2021,146327,,,6413,20904,0.68,,,976,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,5/02/2021,156310,,,9983,21575,0.73,,,1008,Oxford/AstraZeneca,Asia
Sri Lanka,LKA,6/02/2021,160148,,,3838,17475,0.75,,,816,Oxford/AstraZeneca,Asia
Sweden,SWE,27/12/2020,1730,1730,,,,0.02,0.02,,,Pfizer/BioNTech,Europe
Sweden,SWE,28/12/2020,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,29/12/2020,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,30/12/2020,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,31/12/2020,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,1/01/2021,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,2/01/2021,,,,,1711,,,,169,Pfizer/BioNTech,Europe
Sweden,SWE,3/01/2021,13705,13705,,,1711,0.14,0.14,,169,Pfizer/BioNTech,Europe
Sweden,SWE,4/01/2021,,,,,2116,,,,210,Pfizer/BioNTech,Europe
Sweden,SWE,5/01/2021,,,,,2522,,,,250,Pfizer/BioNTech,Europe
Sweden,SWE,6/01/2021,,,,,2927,,,,290,Pfizer/BioNTech,Europe
Sweden,SWE,7/01/2021,,,,,3333,,,,330,Pfizer/BioNTech,Europe
Sweden,SWE,8/01/2021,,,,,3738,,,,370,Pfizer/BioNTech,Europe
Sweden,SWE,9/01/2021,,,,,4143,,,,410,Pfizer/BioNTech,Europe
Sweden,SWE,10/01/2021,45547,45536,11,,4549,0.45,0.45,0,450,Pfizer/BioNTech,Europe
Sweden,SWE,11/01/2021,,,,,5329,,,,528,Pfizer/BioNTech,Europe
Sweden,SWE,12/01/2021,,,,,6109,,,,605,Pfizer/BioNTech,Europe
Sweden,SWE,13/01/2021,,,,,6889,,,,682,Pfizer/BioNTech,Europe
Sweden,SWE,14/01/2021,,,,,7669,,,,759,Pfizer/BioNTech,Europe
Sweden,SWE,15/01/2021,,,,,8449,,,,837,Pfizer/BioNTech,Europe
Sweden,SWE,16/01/2021,,,,,9229,,,,914,Pfizer/BioNTech,Europe
Sweden,SWE,17/01/2021,115607,115476,131,,10009,1.14,1.14,0,991,Pfizer/BioNTech,Europe
Sweden,SWE,18/01/2021,,,,,10677,,,,1057,Pfizer/BioNTech,Europe
Sweden,SWE,19/01/2021,,,,,11345,,,,1123,Pfizer/BioNTech,Europe
Sweden,SWE,20/01/2021,,,,,12013,,,,1189,Pfizer/BioNTech,Europe
Sweden,SWE,21/01/2021,,,,,12681,,,,1256,Pfizer/BioNTech,Europe
Sweden,SWE,22/01/2021,,,,,13349,,,,1322,Pfizer/BioNTech,Europe
Sweden,SWE,23/01/2021,,,,,14017,,,,1388,Pfizer/BioNTech,Europe
Sweden,SWE,24/01/2021,218402,209381,9021,,14685,2.16,2.07,0.09,1454,Pfizer/BioNTech,Europe
Sweden,SWE,25/01/2021,,,,,13020,,,,1289,Pfizer/BioNTech,Europe
Sweden,SWE,26/01/2021,,,,,11355,,,,1124,Pfizer/BioNTech,Europe
Sweden,SWE,27/01/2021,,,,,9689,,,,959,Pfizer/BioNTech,Europe
Sweden,SWE,28/01/2021,230517,216269,14248,,8024,2.28,2.14,0.14,795,Pfizer/BioNTech,Europe
Sweden,SWE,29/01/2021,248991,230068,18923,18474,8566,2.47,2.28,0.19,848,Pfizer/BioNTech,Europe
Sweden,SWE,30/01/2021,,,,,7763,,,,769,Pfizer/BioNTech,Europe
Sweden,SWE,31/01/2021,,,,,6960,,,,689,Pfizer/BioNTech,Europe
Sweden,SWE,1/02/2021,,,,,7823,,,,775,Pfizer/BioNTech,Europe
Sweden,SWE,2/02/2021,285257,256978,28279,,8685,2.82,2.54,0.28,860,Pfizer/BioNTech,Europe
Sweden,SWE,3/02/2021,298279,264148,34131,13022,10113,2.95,2.62,0.34,1001,Pfizer/BioNTech,Europe
Sweden,SWE,4/02/2021,320378,276008,44370,22099,12837,3.17,2.73,0.44,1271,Pfizer/BioNTech,Europe
Sweden,SWE,5/02/2021,343872,286853,57019,23494,13554,3.4,2.84,0.56,1342,Pfizer/BioNTech,Europe
Switzerland,CHE,23/12/2020,0,,,,,0,,,,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,24/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,25/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,26/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,27/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,28/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,29/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,30/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,31/12/2020,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,1/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,2/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,3/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,4/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,5/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,6/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,7/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,8/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
Switzerland,CHE,9/01/2021,,,,,3000,,,,347,"Moderna, Pfizer/BioNTech",Europe
